sample_id,numeric_recompute,physical_properties,overall
D01-S001-09302,True,True,pass
D01-S001-09303,True,True,pass
D01-S001-09304,True,True,pass
D01-S001-09305,True,True,pass
D01-S001-09306,True,True,pass
D01-S001-09307,True,True,pass
D01-S001-09308,True,True,pass
D01-S001-09309,True,True,pass
D01-S001-09310,True,True,pass
D01-S001-09311,True,True,pass
D01-S001-09312,True,True,pass
D01-S001-09313,True,True,pass
D01-S001-09314,True,True,pass
D01-S001-09315,True,True,pass
D01-S001-09316,True,True,pass
D01-S001-09317,True,True,pass
D01-S001-09318,True,True,pass
D01-S001-09319,True,True,pass
D01-S001-09320,True,True,pass
D01-S001-09321,True,True,pass
D01-S001-09322,True,True,pass
D01-S001-09323,True,True,pass
D01-S001-09324,True,True,pass
D01-S001-09325,True,True,pass
D01-S001-09326,True,True,pass
D01-S001-09327,True,True,pass
D01-S001-09328,True,True,pass
D01-S001-09329,True,True,pass
D01-S001-09330,True,True,pass
D01-S001-09331,True,True,pass
D01-S001-09332,True,True,pass
D01-S001-09333,True,True,pass
D01-S001-09334,True,True,pass
D01-S001-09335,True,True,pass
D01-S001-09336,True,True,pass
D01-S001-09337,True,True,pass
D01-S001-09338,True,True,pass
D01-S001-09339,True,True,pass
D01-S001-09340,True,True,pass
D01-S001-09341,True,True,pass
D01-S001-09342,True,True,pass
D01-S001-09343,True,True,pass
D01-S001-09344,True,True,pass
D01-S001-09345,True,True,pass
D01-S001-09346,True,True,pass
D01-S001-09347,True,True,pass
D01-S001-09348,True,True,pass
D01-S001-09349,True,True,pass
D01-S001-09350,True,True,pass
D01-S001-09351,True,True,pass
D01-S001-09352,True,True,pass
D01-S001-09353,True,True,pass
D01-S001-09354,True,True,pass
D01-S001-09355,True,True,pass
D01-S001-09356,True,True,pass
D01-S001-09357,True,True,pass
D01-S001-09358,True,True,pass
D01-S001-09359,True,True,pass
D01-S001-09360,True,True,pass
D01-S001-09361,True,True,pass
D01-S001-09362,True,True,pass
D01-S001-09363,True,True,pass
D01-S001-09364,True,True,pass
D01-S001-09365,True,True,pass
D01-S001-09366,True,True,pass
D01-S001-09367,True,True,pass
D01-S001-09368,True,True,pass
D01-S001-09369,True,True,pass
D01-S001-09370,True,True,pass
D01-S001-09371,True,True,pass
D01-S001-09372,True,True,pass
D01-S001-09373,True,True,pass
D01-S001-09374,True,True,pass
D01-S001-09375,True,True,pass
D01-S001-09376,True,True,pass
D01-S001-09377,True,True,pass
D01-S001-09378,True,True,pass
D01-S001-09379,True,True,pass
D01-S001-09380,True,True,pass
D01-S001-09381,True,True,pass
D01-S001-09382,True,True,pass
D01-S001-09383,True,True,pass
D01-S001-09384,True,True,pass
D01-S001-09385,True,True,pass
D01-S001-09386,True,True,pass
D01-S001-09387,True,True,pass
D01-S001-09388,True,True,pass
D01-S001-09389,True,True,pass
D01-S001-09390,True,True,pass
D01-S001-09391,True,True,pass
D01-S001-09392,True,True,pass
D01-S001-09393,True,True,pass
D01-S001-09394,True,True,pass
D01-S001-09395,True,True,pass
D01-S001-09396,True,True,pass
D01-S001-09397,True,True,pass
D01-S001-09398,True,True,pass
D01-S001-09399,True,True,pass
D01-S001-09400,True,True,pass
D01-S001-09401,True,True,pass
D01-S001-09402,True,True,pass
D01-S001-09403,True,True,pass
D01-S001-09404,True,True,pass
D01-S001-09405,True,True,pass
D01-S001-09406,True,True,pass
D01-S001-09407,True,True,pass
D01-S001-09408,True,True,pass
D01-S001-09409,True,True,pass
D01-S001-09410,True,True,pass
D01-S001-09411,True,True,pass
D01-S001-09412,True,True,pass
D01-S001-09413,True,True,pass
D01-S001-09414,True,True,pass
D01-S001-09415,True,True,pass
D01-S001-09416,True,True,pass
D01-S001-09417,True,True,pass
D01-S001-09418,True,True,pass
D01-S001-09419,True,True,pass
D01-S001-09420,True,True,pass
D01-S001-09421,True,True,pass
D01-S001-09422,True,True,pass
D01-S001-09423,True,True,pass
D01-S001-09424,True,True,pass
D01-S001-09425,True,True,pass
D01-S001-09426,True,True,pass
D01-S001-09427,True,True,pass
D01-S001-09428,True,True,pass
D01-S001-09429,True,True,pass
D01-S001-09430,True,True,pass
D01-S001-09431,True,True,pass
D01-S001-09432,True,True,pass
D01-S001-09433,True,True,pass
D01-S001-09434,True,True,pass
D01-S001-09435,True,True,pass
D01-S001-09436,True,True,pass
D01-S001-09437,True,True,pass
D01-S001-09438,True,True,pass
D01-S001-09439,True,True,pass
D01-S001-09440,True,True,pass
D01-S001-09441,True,True,pass
D01-S001-09442,True,True,pass
D01-S001-09443,True,True,pass
D01-S001-09444,True,True,pass
D01-S001-09445,True,True,pass
D01-S001-09446,True,True,pass
D01-S001-09447,True,True,pass
D01-S001-09448,True,True,pass
D01-S001-09449,True,True,pass
D01-S001-09450,True,True,pass
D01-S001-09451,True,True,pass
D01-S001-09452,True,True,pass
D01-S001-09453,True,True,pass
D01-S001-09454,True,True,pass
D01-S001-09455,True,True,pass
D01-S001-09456,True,True,pass
D01-S001-09457,True,True,pass
D01-S001-09458,True,True,pass
D01-S001-09459,True,True,pass
D01-S001-09460,True,True,pass
D01-S001-09461,True,True,pass
D01-S001-09462,True,True,pass
D01-S001-09463,True,True,pass
D01-S001-09464,True,True,pass
D01-S001-09465,True,True,pass
D01-S001-09466,True,True,pass
D01-S001-09467,True,True,pass
D01-S001-09468,True,True,pass
D01-S001-09469,True,True,pass
D01-S001-09470,True,True,pass
D01-S001-09471,True,True,pass
D01-S001-09472,True,True,pass
D01-S001-09473,True,True,pass
D01-S001-09474,True,True,pass
D01-S001-09475,True,True,pass
D01-S001-09476,True,True,pass
D01-S001-09477,True,True,pass
D01-S001-09478,True,True,pass
D01-S001-09479,True,True,pass
D01-S001-09480,True,True,pass
D01-S001-09481,True,True,pass
D01-S001-09482,True,True,pass
D01-S001-09483,True,True,pass
D01-S001-09484,True,True,pass
D01-S001-09485,True,True,pass
D01-S001-09486,True,True,pass
D01-S001-09487,True,True,pass
D01-S001-09488,True,True,pass
D01-S001-09489,True,True,pass
D01-S001-09490,True,True,pass
D01-S001-09491,True,True,pass
D01-S001-09492,True,True,pass
D01-S001-09493,True,True,pass
D01-S001-09494,True,True,pass
D01-S001-09495,True,True,pass
D01-S001-09496,True,True,pass
D01-S001-09497,True,True,pass
D01-S001-09498,True,True,pass
D01-S001-09499,True,True,pass
D01-S001-09500,True,True,pass
D01-S001-09501,True,True,pass
D01-S001-09502,True,True,pass
D01-S001-09503,True,True,pass
D01-S001-09504,True,True,pass
D01-S001-09505,True,True,pass
D01-S001-09506,True,True,pass
D01-S001-09507,True,True,pass
D01-S001-09508,True,True,pass
D01-S001-09509,True,True,pass
D01-S001-09510,True,True,pass
D01-S001-09511,True,True,pass
D01-S001-09512,True,True,pass
D01-S001-09513,True,True,pass
D01-S001-09514,True,True,pass
D01-S001-09515,True,True,pass
D01-S001-09516,True,True,pass
D01-S001-09517,True,True,pass
D01-S001-09518,True,True,pass
D01-S001-09519,True,True,pass
D01-S001-09520,True,True,pass
D01-S001-09521,True,True,pass
D01-S001-09522,True,True,pass
D01-S001-09523,True,True,pass
D01-S001-09524,True,True,pass
D01-S001-09525,True,True,pass
D01-S001-09526,True,True,pass
D01-S001-09527,True,True,pass
D01-S001-09528,True,True,pass
D01-S001-09529,True,True,pass
D01-S001-09530,True,True,pass
D01-S001-09531,True,True,pass
D01-S001-09532,True,True,pass
D01-S001-09533,True,True,pass
D01-S001-09534,True,True,pass
D01-S001-09535,True,True,pass
D01-S001-09536,True,True,pass
D01-S001-09537,True,True,pass
D01-S001-09538,True,True,pass
D01-S001-09539,True,True,pass
D01-S001-09540,True,True,pass
D01-S001-09541,True,True,pass
D01-S001-09542,True,True,pass
D01-S001-09543,True,True,pass
D01-S001-09544,True,True,pass
D01-S001-09545,True,True,pass
D01-S001-09546,True,True,pass
D01-S001-09547,True,True,pass
D01-S001-09548,True,True,pass
D01-S001-09549,True,True,pass
D01-S001-09550,True,True,pass
D01-S001-09551,True,True,pass
D01-S001-09552,True,True,pass
D01-S001-09553,True,True,pass
D01-S001-09554,True,True,pass
D01-S001-09555,True,True,pass
D01-S001-09556,True,True,pass
D01-S001-09557,True,True,pass
D01-S001-09558,True,True,pass
D01-S001-09559,True,True,pass
D01-S001-09560,True,True,pass
D01-S001-09561,True,True,pass
D01-S001-09562,True,True,pass
D01-S001-09563,True,True,pass
D01-S001-09564,True,True,pass
D01-S001-09565,True,True,pass
D01-S001-09566,True,True,pass
D01-S001-09567,True,True,pass
D01-S001-09568,True,True,pass
D01-S001-09569,True,True,pass
D01-S001-09570,True,True,pass
D01-S001-09571,True,True,pass
D01-S001-09572,True,True,pass
D01-S001-09573,True,True,pass
D01-S001-09574,True,True,pass
D01-S001-09575,True,True,pass
D01-S001-09576,True,True,pass
D01-S001-09577,True,True,pass
D01-S001-09578,True,True,pass
D01-S001-09579,True,True,pass
D01-S001-09580,True,True,pass
D01-S001-09581,True,True,pass
D01-S001-09582,True,True,pass
D01-S001-09583,True,True,pass
D01-S001-09584,True,True,pass
D01-S001-09585,True,True,pass
D01-S001-09586,True,True,pass
D01-S001-09587,True,True,pass
D01-S001-09588,True,True,pass
D01-S001-09589,True,True,pass
D01-S001-09590,True,True,pass
D01-S001-09591,True,True,pass
D01-S001-09592,True,True,pass
D01-S001-09593,True,True,pass
D01-S001-09594,True,True,pass
D01-S001-09595,True,True,pass
D01-S001-09596,True,True,pass
D01-S001-09597,True,True,pass
D01-S001-09598,True,True,pass
D01-S001-09599,True,True,pass
D01-S001-09600,True,True,pass
D01-S001-09601,True,True,pass
D01-S001-09602,True,True,pass
D01-S001-09603,True,True,pass
D01-S001-09604,True,True,pass
D01-S001-09605,True,True,pass
D01-S001-09606,True,True,pass
D01-S001-09607,True,True,pass
D01-S001-09608,True,True,pass
D01-S001-09609,True,True,pass
D01-S001-09610,True,True,pass
D01-S001-09611,True,True,pass
D01-S001-09612,True,True,pass
D01-S001-09613,True,True,pass
D01-S001-09614,True,True,pass
D01-S001-09615,True,True,pass
D01-S001-09616,True,True,pass
D01-S001-09617,True,True,pass
D01-S001-09618,True,True,pass
D01-S001-09619,True,True,pass
D01-S001-09620,True,True,pass
D01-S001-09621,True,True,pass
D01-S001-09622,True,True,pass
D01-S001-09623,True,True,pass
D01-S001-09624,True,True,pass
D01-S001-09625,True,True,pass
D01-S001-09626,True,True,pass
D01-S001-09627,True,True,pass
D01-S001-09628,True,True,pass
D01-S001-09629,True,True,pass
D01-S001-09630,True,True,pass
D01-S001-09631,True,True,pass
D01-S001-09632,True,True,pass
D01-S001-09633,True,True,pass
D01-S001-09634,True,True,pass
D01-S001-09635,True,True,pass
D01-S001-09636,True,True,pass
D01-S001-09637,True,True,pass
D01-S001-09638,True,True,pass
D01-S001-09639,True,True,pass
D01-S001-09640,True,True,pass
D01-S001-09641,True,True,pass
D01-S001-09642,True,True,pass
D01-S001-09643,True,True,pass
D01-S001-09644,True,True,pass
D01-S001-09645,True,True,pass
D01-S001-09646,True,True,pass
D01-S001-09647,True,True,pass
D01-S001-09648,True,True,pass
D01-S001-09649,True,True,pass
D01-S001-09650,True,True,pass
D01-S001-09651,True,True,pass
D01-S001-09652,True,True,pass
D01-S001-09653,True,True,pass
D01-S001-09654,True,True,pass
D01-S001-09655,True,True,pass
D01-S001-09656,True,True,pass
D01-S001-09657,True,True,pass
D01-S001-09658,True,True,pass
D01-S001-09659,True,True,pass
D01-S001-09660,True,True,pass
D01-S001-09661,True,True,pass
D01-S001-09662,True,True,pass
D01-S001-09663,True,True,pass
D01-S001-09664,True,True,pass
D01-S001-09665,True,True,pass
D01-S001-09666,True,True,pass
D01-S001-09667,True,True,pass
D01-S001-09668,True,True,pass
D01-S001-09669,True,True,pass
D01-S001-09670,True,True,pass
D01-S001-09671,True,True,pass
D01-S001-09672,True,True,pass
D01-S001-09673,True,True,pass
D01-S001-09674,True,True,pass
D01-S001-09675,True,True,pass
D01-S001-09676,True,True,pass
D01-S001-09677,True,True,pass
D01-S001-09678,True,True,pass
D01-S001-09679,True,True,pass
D01-S001-09680,True,True,pass
D01-S001-09681,True,True,pass
D01-S001-09682,True,True,pass
D01-S001-09683,True,True,pass
D01-S001-09684,True,True,pass
D01-S001-09685,True,True,pass
D01-S001-09686,True,True,pass
D01-S001-09687,True,True,pass
D01-S001-09688,True,True,pass
D01-S001-09689,True,True,pass
D01-S001-09690,True,True,pass
D01-S001-09691,True,True,pass
D01-S001-09692,True,True,pass
D01-S001-09693,True,True,pass
D01-S001-09694,True,True,pass
D01-S001-09695,True,True,pass
D01-S001-09696,True,True,pass
D01-S001-09697,True,True,pass
D01-S001-09698,True,True,pass
D01-S001-09699,True,True,pass
D01-S001-09700,True,True,pass
D01-S001-09701,True,True,pass
D01-S001-09702,True,True,pass
D01-S001-09703,True,True,pass
D01-S001-09704,True,True,pass
D01-S001-09705,True,True,pass
D01-S001-09706,True,True,pass
D01-S001-09707,True,True,pass
D01-S001-09708,True,True,pass
D01-S001-09709,True,True,pass
D01-S001-09710,True,True,pass
D01-S001-09711,True,True,pass
D01-S001-09712,True,True,pass
D01-S001-09713,True,True,pass
D01-S001-09714,True,True,pass
D01-S001-09715,True,True,pass
D01-S001-09716,True,True,pass
D01-S001-09717,True,True,pass
D01-S001-09718,True,True,pass
D01-S001-09719,True,True,pass
D01-S001-09720,True,True,pass
D01-S001-09721,True,True,pass
D01-S001-09722,True,True,pass
D01-S001-09723,True,True,pass
D01-S001-09724,True,True,pass
D01-S001-09725,True,True,pass
D01-S001-09726,True,True,pass
D01-S001-09727,True,True,pass
D01-S001-09728,True,True,pass
D01-S001-09729,True,True,pass
D01-S001-09730,True,True,pass
D01-S001-09731,True,True,pass
D01-S001-09732,True,True,pass
D01-S001-09733,True,True,pass
D01-S001-09734,True,True,pass
D01-S001-09735,True,True,pass
D01-S001-09736,True,True,pass
D01-S001-09737,True,True,pass
D01-S001-09738,True,True,pass
D01-S001-09739,True,True,pass
D01-S001-09740,True,True,pass
D01-S001-09741,True,True,pass
D01-S001-09742,True,True,pass
D01-S001-09743,True,True,pass
D01-S001-09744,True,True,pass
D01-S001-09745,True,True,pass
D01-S001-09746,True,True,pass
D01-S001-09747,True,True,pass
D01-S001-09748,True,True,pass
D01-S001-09749,True,True,pass
D01-S001-09750,True,True,pass
D01-S001-09751,True,True,pass
D01-S001-09752,True,True,pass
D01-S001-09753,True,True,pass
D01-S001-09754,True,True,pass
D01-S001-09755,True,True,pass
D01-S001-09756,True,True,pass
D01-S001-09757,True,True,pass
D01-S001-09758,True,True,pass
D01-S001-09759,True,True,pass
D01-S001-09760,True,True,pass
D01-S001-09761,True,True,pass
D01-S001-09762,True,True,pass
D01-S001-09763,True,True,pass
D01-S001-09764,True,True,pass
D01-S001-09765,True,True,pass
D01-S001-09766,True,True,pass
D01-S001-09767,True,True,pass
D01-S001-09768,True,True,pass
D01-S001-09769,True,True,pass
D01-S001-09770,True,True,pass
D01-S001-09771,True,True,pass
D01-S001-09772,True,True,pass
D01-S001-09773,True,True,pass
D01-S001-09774,True,True,pass
D01-S001-09775,True,True,pass
D01-S001-09776,True,True,pass
D01-S001-09777,True,True,pass
D01-S001-09778,True,True,pass
D01-S001-09779,True,True,pass
D01-S001-09780,True,True,pass
D01-S001-09781,True,True,pass
D01-S001-09782,True,True,pass
D01-S001-09783,True,True,pass
D01-S001-09784,True,True,pass
D01-S001-09785,True,True,pass
D01-S001-09786,True,True,pass
D01-S001-09787,True,True,pass
D01-S001-09788,True,True,pass
D01-S001-09789,True,True,pass
D01-S001-09790,True,True,pass
D01-S001-09791,True,True,pass
D01-S001-09792,True,True,pass
D01-S001-09793,True,True,pass
D01-S001-09794,True,True,pass
D01-S001-09795,True,True,pass
D01-S001-09796,True,True,pass
D01-S001-09797,True,True,pass
D01-S001-09798,True,True,pass
D01-S001-09799,True,True,pass
D01-S001-09800,True,True,pass
D01-S001-09801,True,True,pass
D01-S001-09802,True,True,pass
D01-S001-09803,True,True,pass
D01-S001-09804,True,True,pass
D01-S001-09805,True,True,pass
D01-S001-09806,True,True,pass
D01-S001-09807,True,True,pass
D01-S001-09808,True,True,pass
D01-S001-09809,True,True,pass
D01-S001-09810,True,True,pass
D01-S001-09811,True,True,pass
D01-S001-09812,True,True,pass
D01-S001-09813,True,True,pass
D01-S001-09814,True,True,pass
D01-S001-09815,True,True,pass
D01-S001-09816,True,True,pass
D01-S001-09817,True,True,pass
D01-S001-09818,True,True,pass
D01-S001-09819,True,True,pass
D01-S001-09820,True,True,pass
D01-S001-09821,True,True,pass
D01-S001-09822,True,True,pass
D01-S001-09823,True,True,pass
D01-S001-09824,True,True,pass
D01-S001-09825,True,True,pass
D01-S001-09826,True,True,pass
D01-S001-09827,True,True,pass
D01-S001-09828,True,True,pass
D01-S001-09829,True,True,pass
D01-S001-09830,True,True,pass
D01-S001-09831,True,True,pass
D01-S001-09832,True,True,pass
D01-S001-09833,True,True,pass
D01-S001-09834,True,True,pass
D01-S001-09835,True,True,pass
D01-S001-09836,True,True,pass
D01-S001-09837,True,True,pass
D01-S001-09838,True,True,pass
D01-S001-09839,True,True,pass
D01-S001-09840,True,True,pass
D01-S001-09841,True,True,pass
D01-S001-09842,True,True,pass
D01-S001-09843,True,True,pass
D01-S001-09844,True,True,pass
D01-S001-09845,True,True,pass
D01-S001-09846,True,True,pass
D01-S001-09847,True,True,pass
D01-S001-09848,True,True,pass
D01-S001-09849,True,True,pass
D01-S001-09850,True,True,pass
D01-S001-09851,True,True,pass
D01-S001-09852,True,True,pass
D01-S001-09853,True,True,pass
D01-S001-09854,True,True,pass
D01-S001-09855,True,True,pass
D01-S001-09856,True,True,pass
D01-S001-09857,True,True,pass
D01-S001-09858,True,True,pass
D01-S001-09859,True,True,pass
D01-S001-09860,True,True,pass
D01-S001-09861,True,True,pass
D01-S001-09862,True,True,pass
D01-S001-09863,True,True,pass
D01-S001-09864,True,True,pass
D01-S001-09865,True,True,pass
D01-S001-09866,True,True,pass
D01-S001-09867,True,True,pass
D01-S001-09868,True,True,pass
D01-S001-09869,True,True,pass
D01-S001-09870,True,True,pass
D01-S001-09871,True,True,pass
D01-S001-09872,True,True,pass
D01-S001-09873,True,True,pass
D01-S001-09874,True,True,pass
D01-S001-09875,True,True,pass
D01-S001-09876,True,True,pass
D01-S001-09877,True,True,pass
D01-S001-09878,True,True,pass
D01-S001-09879,True,True,pass
D01-S001-09880,True,True,pass
